code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
300426,唐德影视,影视音像,浙江,81.87,1.5,4.0,232178.17,189105.72,653.1,35012.59,0.88,0.247,2.41,11.2,20150217,42364.81,1.06,25.31,36.63,49.22,24.47,20724
603618,杭电股份,电气设备,浙江,52.34,2.63,6.87,404820.75,344976.44,32455.55,100126.52,1.46,0.17,3.23,3.83,20150217,48242.4,0.7,7.62,29.5,17.81,4.89,68680
603222,济民制药,化学制药,浙江,145.15,1.13,3.2,89137.68,48006.71,17104.61,19973.96,0.62,0.08,2.3,6.71,20150217,19651.28,0.61,-4.76,-34.69,45.32,7.76,21037
603799,华友钴业,小金属,浙江,2008.16,2.71,5.93,945262.88,489950.41,295544.38,122596.55,2.07,0.019,4.57,11.06,20150129,54886.53,0.93,9.16,138.74,13.6,0.32,49343
603611,诺力股份,运输设备,浙江,40.38,0.93,1.86,140511.81,101994.61,21173.74,23730.0,1.28,0.648,5.93,5.88,20150128,51616.96,2.78,17.97,55.0,28.47,12.23,16211
603558,健盛集团,纺织,浙江,97.4,1.16,3.71,245667.47,135343.48,57020.05,108168.27,2.92,0.29,4.97,5.48,20150127,33236.73,0.9,-7.12,2.24,25.75,15.61,7189
603600,永艺股份,家居用品,浙江,47.0,0.42,1.0,94034.71,58681.05,26422.95,20287.84,2.03,1.202,6.23,9.08,20150123,29561.31,2.96,23.44,31.83,21.1,8.58,13984
603788,宁波高发,汽车配件,浙江,38.46,0.49,1.41,105560.82,89571.31,11308.07,37495.0,2.65,0.8,5.48,7.4,20150120,26434.71,1.87,20.88,36.0,32.55,18.61,12620
300412,迦南科技,医疗保健,浙江,74.52,0.39,1.3,93318.75,72164.25,8884.5,41896.3,3.23,0.37,5.68,5.85,20141231,15472.95,1.19,19.63,12.37,51.86,22.75,13080
603889,新澳股份,纺织,浙江,34.44,1.42,3.25,166122.61,89084.0,39921.2,25955.82,0.8,0.5,3.65,4.62,20141231,56722.33,1.74,13.2,20.49,20.49,8.68,15911
300411,金盾股份,专用机械,浙江,146.29,0.61,1.6,88187.15,64511.4,19585.51,20002.81,1.25,0.267,3.64,10.73,20141231,19785.97,1.24,2.47,-0.59,40.99,12.41,13134
603088,宁波精达,专用机械,浙江,153.26,0.25,0.8,64579.06,37588.89,13276.12,23585.03,2.95,0.263,5.86,9.17,20141111,13108.34,1.64,9.09,5.27,37.59,12.64,6032
603606,东方电缆,电气设备,浙江,141.77,1.39,3.11,196370.56,146110.94,31948.84,12050.75,0.39,0.086,2.66,6.14,20141015,34060.59,1.1,-17.87,-13.42,14.94,2.36,30053
603456,九洲药业,化学制药,浙江,72.68,1.43,4.43,301950.88,120392.4,139164.48,124320.1,2.81,0.27,5.72,3.3,20141010,71507.61,1.61,10.6,-48.9,26.04,7.24,14227
603010,万盛股份,化工原料,浙江,69.06,1.05,2.54,140572.0,65736.22,28061.01,47052.76,1.85,0.588,4.14,9.8,20141010,29805.27,1.17,39.39,75.86,25.14,12.19,8700
300401,花园生物,食品,浙江,133.07,0.97,1.81,87714.65,37939.17,38263.51,5058.16,0.28,0.241,4.15,7.73,20141009,47566.73,2.62,117.62,262.52,37.02,13.3,10759
002730,电光科技,电气设备,浙江,187.1,1.03,3.23,132812.42,81215.86,32019.55,17854.59,0.55,0.086,2.6,8.31,20141009,30352.59,0.94,18.78,-31.96,36.75,6.8,13504
603806,福斯特,塑料,浙江,22.52,0.9,4.02,549651.69,451885.56,69503.13,151180.56,3.76,2.109,12.04,3.95,20140905,271450.91,6.75,18.57,30.97,30.28,21.45,18483
601579,会稽山,红黄药酒,浙江,70.29,2.48,4.97,367960.31,196838.94,83703.3,173164.98,3.48,0.19,5.7,2.45,20140825,52743.5,1.06,7.85,3.75,42.84,12.37,15967
603168,莎普爱思,化学制药,浙江,25.53,1.01,1.77,154467.98,66221.93,46823.48,29834.48,1.68,1.17,6.4,6.23,20140702,51746.4,2.92,2.91,62.54,77.21,28.48,24165
002725,跃岭股份,汽车配件,浙江,79.32,0.68,1.6,103813.61,47671.96,37857.21,39317.05,2.46,0.283,5.68,3.95,20140129,30564.0,1.91,-0.15,-18.54,20.41,7.04,16240
002718,友邦吊顶,家居用品,浙江,53.99,0.59,0.88,109148.61,88527.46,8557.92,45059.78,5.14,1.01,11.33,6.12,20140128,40488.64,4.62,17.8,11.42,49.61,26.19,7000
002712,思美传媒,广告包装,浙江,69.36,1.36,3.17,258987.05,178002.73,624.08,65227.85,2.06,0.36,5.05,5.83,20140123,54159.2,1.71,51.23,70.23,11.83,3.78,15944
300360,炬华科技,电器仪表,浙江,25.83,3.12,3.63,181630.06,144626.09,7161.22,4629.43,0.13,0.548,3.4,5.55,20140121,75970.88,2.09,11.15,11.9,36.04,21.99,16708
300357,我武生物,生物制药,浙江,43.41,0.93,1.62,66310.25,52191.55,8114.9,18170.96,1.12,0.635,3.89,9.44,20140121,24771.05,1.53,17.91,12.39,95.96,43.02,11134
600023,浙能电力,火力发电,浙江,9.85,136.01,136.01,10520352.0,2495662.0,5310620.5,2385238.0,1.75,0.43,4.26,1.32,20131219,1658227.5,1.22,0.0,3.82,26.1,20.36,252233
002703,浙江世宝,汽车配件,浙江,172.39,1.39,3.16,207474.16,127962.72,59910.17,65903.68,2.09,0.201,4.67,7.43,20121102,36785.48,1.16,35.65,18.58,22.68,5.59,45293
