code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
601258,庞大集团,汽车服务,河北,38.97,65.38,66.75,6961861.0,5114490.5,828364.44,373126.09,0.56,0.018,1.97,1.38,20110428,279223.97,0.42,12.49,206.19,10.24,0.74,311942
600551,时代出版,出版业,安徽,16.39,5.06,5.06,806115.56,572928.13,73936.85,134424.77,2.66,0.229,10.16,1.48,20020905,232162.77,4.59,19.43,2.74,10.22,6.35,17580
300218,安利股份,塑料,安徽,367.14,2.16,2.17,195840.44,79049.85,104750.55,36064.51,1.66,0.007,4.65,2.21,20110518,35247.98,1.62,6.43,-83.57,20.7,0.46,14778
000701,厦门信达,综合类,福建,30.34,3.78,4.07,2437455.0,2079225.75,157184.22,199054.02,4.9,0.04,12.45,0.99,19970226,72506.9,1.78,43.65,40.39,3.25,0.41,43520
603986,兆易创新,半导体,北京,55.33,0.5,2.03,167513.84,143122.75,7860.82,66552.21,3.28,0.35,6.73,11.27,20160818,52212.62,2.58,46.61,94.2,29.76,15.36,16317
002018,华信国际,农药化肥,安徽,33.65,22.78,22.78,817485.13,695081.56,22223.92,9448.99,0.04,0.051,1.44,4.76,20040713,78840.06,0.35,75.04,137.35,4.39,2.61,97345
600350,山东高速,路桥,山东,12.9,48.11,48.11,4562027.0,1417847.13,704842.19,462141.34,0.96,0.119,5.3,1.16,20020318,1351832.25,2.81,16.59,10.09,58.47,36.03,62315
002876,三利谱,元器件,深圳,54.09,0.2,0.8,145383.88,95642.5,0.0,0.0,0.0,0.256,7.84,7.07,20170525,0.0,0.0,0.0,0.0,11.19,12.18,40010
300169,天晟新材,塑料,江苏,0.0,2.25,3.26,197571.81,97194.78,42729.15,82893.86,2.54,-0.023,3.84,1.78,20110125,7828.5,0.24,18.81,19.92,26.04,-4.44,11671
002011,盾安环境,工程机械,浙江,56.48,8.39,9.17,1252324.13,615872.13,161038.38,211604.55,2.31,0.042,4.89,1.96,20040705,123318.13,1.34,46.39,30.71,17.4,2.28,58452
000727,华东科技,元器件,江苏,0.0,24.42,45.3,3274249.75,318650.84,2617359.0,657352.69,1.45,-0.055,2.32,1.18,19970520,-68001.21,-0.15,498.92,-993.8,-16.73,-19.92,123048
600713,南京医药,医药商业,江苏,25.69,6.94,8.97,1503156.5,1351265.25,71736.86,117182.61,1.31,0.067,2.99,2.29,19960701,46281.65,0.52,1.68,20.88,6.02,0.9,76581
300273,和佳股份,医疗保健,广东,47.15,5.61,7.88,501395.69,287695.84,15412.42,96091.34,1.22,0.055,3.01,3.42,20111026,54663.63,0.69,12.32,-19.35,58.07,19.49,40054
603017,中衡设计,建筑施工,江苏,61.19,1.21,2.75,238853.47,121815.65,35355.55,98926.05,3.59,0.065,5.73,2.76,20141231,29997.81,1.09,28.35,9.76,23.82,9.14,18162
002365,永安药业,化学制药,湖北,53.14,1.54,1.96,141028.27,78209.11,53542.76,72688.45,3.7,0.133,6.12,4.6,20100305,33807.73,1.72,46.85,187.41,28.45,14.57,17370
603508,思维列控,软件服务,河南,46.81,0.65,1.6,267057.34,223549.7,9283.4,134273.63,8.39,0.261,15.57,3.14,20151224,89211.97,5.58,-33.51,-11.71,58.25,37.76,27455
002339,积成电子,电气设备,山东,0.0,2.92,3.79,285759.75,200079.88,27491.43,45900.51,1.21,-0.135,3.9,2.82,20100122,57143.71,1.51,-39.16,-48.81,48.07,-50.0,21940
300349,金卡智能,电器仪表,浙江,36.83,1.49,2.35,332859.72,156848.63,20532.07,193009.11,8.21,0.187,11.63,2.37,20120817,50739.82,2.16,113.61,101.0,49.38,15.89,10030
601789,宁波建工,建筑施工,浙江,22.44,9.76,9.76,1260992.0,1099150.5,57654.98,51492.9,0.53,0.054,2.55,1.89,20110816,92288.4,0.95,-1.07,1.71,7.05,1.59,41651
600683,京投发展,区域地产,浙江,0.0,7.41,7.41,3082016.25,2875075.0,5165.37,32778.12,0.44,-0.08,2.86,2.41,19931025,94116.86,1.27,-83.87,-265.42,30.09,-36.89,21761
002696,百洋股份,渔业,广西,0.0,1.04,1.76,185140.22,87228.59,70998.81,46820.73,2.66,-0.005,5.81,2.97,20120905,35381.6,2.01,20.24,-223.44,9.46,-0.22,11837
600278,东方创业,商贸代理,上海,35.49,5.22,5.22,769088.25,489984.69,80085.63,96222.93,1.84,0.09,6.88,1.71,20000712,112836.77,2.16,9.93,16.65,5.77,1.19,28934
603668,天马科技,饲料,福建,46.36,0.74,2.97,137439.97,98873.75,21592.7,17778.48,0.6,0.157,2.6,5.57,20170117,24450.73,0.82,27.03,30.91,24.31,10.52,23497
300494,盛天网络,互联网,湖北,44.19,0.86,2.4,97497.43,87185.75,5018.6,33687.71,1.4,0.11,3.88,4.99,20151231,30284.88,1.26,99.66,196.14,54.17,26.91,24852
603298,杭叉集团,专用机械,浙江,24.46,0.87,6.19,500162.31,401005.81,56553.76,95916.55,1.55,0.191,5.37,3.48,20161227,150282.13,2.43,0.0,0.0,20.31,7.38,45225
600839,四川长虹,家用电器,四川,121.09,46.11,46.16,6287322.5,4557364.0,560644.88,392420.59,0.85,0.007,2.75,1.26,19940311,408084.06,0.88,7.93,-84.75,13.49,0.2,355946
300245,天玑科技,软件服务,上海,135.59,2.06,2.72,95085.11,51802.65,26360.78,19214.1,0.71,0.023,2.73,4.57,20110719,29724.47,1.09,-7.64,-3.67,37.76,7.91,34488
